p;n;connectedGraphsPercentatge
0.080000;150;0.956000
0.090000;150;0.935000
0.100000;150;0.916000
0.110000;150;0.879000
0.120000;150;0.839000
0.130000;150;0.794000
0.140000;150;0.743000
0.150000;150;0.656000
0.160000;150;0.573000
0.170000;150;0.473000
0.180000;150;0.389000
0.190000;150;0.276000
0.200000;150;0.221000
0.210000;150;0.135000
0.220000;150;0.088000
0.230000;150;0.044000
0.240000;150;0.018000
0.250000;150;0.013000
0.260000;150;0.005000
0.270000;150;0.001000
0.280000;150;0.000000
0.290000;150;0.000000
0.300000;150;0.000000
0.310000;150;0.000000
0.320000;150;0.000000
0.330000;150;0.000000
0.340000;150;0.000000
0.350000;150;0.000000
0.360000;150;0.000000
0.370000;150;0.000000
0.380000;150;0.000000
0.390000;150;0.000000
0.400000;150;0.000000
0.410000;150;0.000000
0.420000;150;0.000000
0.430000;150;0.000000
0.440000;150;0.000000
0.450000;150;0.000000
0.460000;150;0.000000
0.470000;150;0.000000
0.480000;150;0.000000
0.490000;150;0.000000
0.500000;150;0.000000
0.510000;150;0.000000
0.520000;150;0.000000
0.530000;150;0.000000
0.540000;150;0.000000
0.550000;150;0.000000
0.560000;150;0.000000
0.570000;150;0.000000
0.580000;150;0.000000
0.590000;150;0.000000
0.600000;150;0.000000
0.610000;150;0.000000
0.620000;150;0.000000
0.630000;150;0.000000
0.640000;150;0.000000
0.650000;150;0.000000
0.660000;150;0.000000
0.670000;150;0.000000
0.680000;150;0.000000
0.690000;150;0.000000
0.700000;150;0.000000
0.710000;150;0.000000
0.720000;150;0.000000
0.730000;150;0.000000
0.740000;150;0.000000
0.750000;150;0.000000
0.760000;150;0.000000
0.770000;150;0.000000
0.780000;150;0.000000
0.790000;150;0.000000
0.800000;150;0.000000
0.810000;150;0.000000
0.820000;150;0.000000
0.830000;150;0.000000
0.840000;150;0.000000
0.850000;150;0.000000
0.860000;150;0.000000
0.870000;150;0.000000
0.880000;150;0.000000
0.890000;150;0.000000
0.900000;150;0.000000
0.910000;150;0.000000
0.920000;150;0.000000
0.930000;150;0.000000
0.940000;150;0.000000
0.950000;150;0.000000
0.960000;150;0.000000
0.970000;150;0.000000
0.980000;150;0.000000
0.990000;150;0.000000
1.000000;150;0.000000
