p;n;connectedGraphsPercentatge
0.630000;20;0.000000
0.640000;20;0.000000
0.650000;20;0.000000
0.660000;20;0.000000
0.670000;20;0.000000
0.680000;20;0.000000
0.690000;20;0.000000
0.700000;20;0.000000
0.710000;20;0.000000
0.720000;20;0.000000
0.730000;20;0.000000
0.740000;20;0.000000
0.750000;20;0.000000
0.760000;20;0.000000
0.770000;20;0.000000
0.780000;20;0.000000
0.790000;20;0.000000
0.800000;20;0.000000
0.810000;20;0.000000
0.820000;20;0.000000
0.830000;20;0.000000
0.840000;20;0.000000
0.850000;20;0.000000
0.860000;20;0.000000
0.870000;20;0.000000
0.880000;20;0.000000
0.890000;20;0.000000
0.900000;20;0.000000
0.910000;20;0.000000
0.920000;20;0.000000
0.930000;20;0.000000
0.940000;20;0.000000
0.950000;20;0.000000
0.960000;20;0.000000
0.970000;20;0.000000
0.980000;20;0.000000
0.990000;20;0.000000
1.000000;20;0.000000
