p;n;connectedGraphsPercentatge
0.290000;60;0.000000
0.300000;60;0.000000
0.310000;60;0.000000
0.320000;60;0.000000
0.330000;60;0.000000
0.340000;60;0.000000
0.350000;60;0.000000
0.360000;60;0.000000
0.370000;60;0.000000
0.380000;60;0.000000
0.390000;60;0.000000
0.400000;60;0.000000
0.410000;60;0.000000
0.420000;60;0.000000
0.430000;60;0.000000
0.440000;60;0.000000
0.450000;60;0.000000
0.460000;60;0.000000
0.470000;60;0.000000
0.480000;60;0.000000
0.490000;60;0.000000
0.500000;60;0.000000
0.510000;60;0.000000
0.520000;60;0.000000
0.530000;60;0.000000
0.540000;60;0.000000
0.550000;60;0.000000
0.560000;60;0.000000
0.570000;60;0.000000
0.580000;60;0.000000
0.590000;60;0.000000
0.600000;60;0.000000
0.610000;60;0.000000
0.620000;60;0.000000
0.630000;60;0.000000
0.640000;60;0.000000
0.650000;60;0.000000
0.660000;60;0.000000
0.670000;60;0.000000
0.680000;60;0.000000
0.690000;60;0.000000
0.700000;60;0.000000
0.710000;60;0.000000
0.720000;60;0.000000
0.730000;60;0.000000
0.740000;60;0.000000
0.750000;60;0.000000
0.760000;60;0.000000
0.770000;60;0.000000
0.780000;60;0.000000
0.790000;60;0.000000
0.800000;60;0.000000
0.810000;60;0.000000
0.820000;60;0.000000
0.830000;60;0.000000
0.840000;60;0.000000
0.850000;60;0.000000
0.860000;60;0.000000
0.870000;60;0.000000
0.880000;60;0.000000
0.890000;60;0.000000
0.900000;60;0.000000
0.910000;60;0.000000
0.920000;60;0.000000
0.930000;60;0.000000
0.940000;60;0.000000
0.950000;60;0.000000
0.960000;60;0.000000
0.970000;60;0.000000
0.980000;60;0.000000
0.990000;60;0.000000
1.000000;60;0.000000
0.000000;80;1.000000
0.010000;80;1.000000
0.020000;80;0.995000
0.030000;80;0.983000
0.040000;80;0.958000
0.050000;80;0.919000
0.060000;80;0.855000
0.070000;80;0.784000
0.080000;80;0.647000
0.090000;80;0.498000
0.100000;80;0.350000
0.110000;80;0.244000
0.120000;80;0.162000
0.130000;80;0.075000
0.140000;80;0.038000
0.150000;80;0.014000
0.160000;80;0.003000
0.170000;80;0.001000
0.180000;80;0.000000
0.190000;80;0.000000
0.200000;80;0.000000
0.210000;80;0.000000
0.220000;80;0.000000
0.230000;80;0.000000
0.240000;80;0.000000
0.250000;80;0.000000
0.260000;80;0.000000
0.270000;80;0.000000
0.280000;80;0.000000
0.290000;80;0.000000
0.300000;80;0.000000
0.310000;80;0.000000
0.320000;80;0.000000
0.330000;80;0.000000
0.340000;80;0.000000
0.350000;80;0.000000
0.360000;80;0.000000
0.370000;80;0.000000
0.380000;80;0.000000
0.390000;80;0.000000
0.400000;80;0.000000
0.410000;80;0.000000
0.420000;80;0.000000
0.430000;80;0.000000
0.440000;80;0.000000
0.450000;80;0.000000
0.460000;80;0.000000
0.470000;80;0.000000
0.480000;80;0.000000
0.490000;80;0.000000
0.500000;80;0.000000
0.510000;80;0.000000
0.520000;80;0.000000
0.530000;80;0.000000
0.540000;80;0.000000
0.550000;80;0.000000
0.560000;80;0.000000
0.570000;80;0.000000
0.580000;80;0.000000
0.590000;80;0.000000
0.600000;80;0.000000
0.610000;80;0.000000
0.620000;80;0.000000
